-57.18681335	-87.39456940	0.03718415
-56.68681335	-87.39456940	0.03718415
-56.18681335	-87.39456940	0.03718415
-55.68681335	-87.39456940	0.03718415
-55.18681335	-87.39456940	0.03718415
-54.68681335	-87.39456940	0.03718415
-54.18681335	-87.39456940	0.03718415
-53.68681335	-87.39456940	0.03718415
-53.18681335	-87.39456940	0.03718415
-52.68681335	-87.39456940	0.03718415
-52.18681335	-87.39456940	0.03718415
-51.68681335	-87.39456940	0.03718415
-51.18681335	-87.39456940	0.03718415
-50.68681335	-87.39456940	0.03718415
-50.18681335	-87.39456940	0.03718415
-49.68681335	-87.39456940	0.03718415
-49.18681335	-87.39456940	0.03718415
-48.68681335	-87.39456940	0.03718415
-48.18681335	-87.39456940	0.03718415
-47.68681335	-87.39456940	0.03718415
-47.18681335	-87.39456940	0.03718415
-46.68681335	-87.39456940	0.03718415
-46.18681335	-87.39456940	0.03718415
-45.68681335	-87.39456940	0.03718415
-45.18681335	-87.39456940	0.03718415
-44.68681335	-87.39456940	0.03718415
-44.18681335	-87.39456940	0.03718415
-43.68681335	-87.39456940	0.03718415
-43.18681335	-87.39456940	0.03718415
-42.68681335	-87.39456940	0.03718415
-42.18681335	-87.39456940	0.03718415
-41.68681335	-87.39456940	0.03718415
-41.18681335	-87.39456940	0.03718415
-40.68681335	-87.39456940	0.03718415
-40.18681335	-87.39456940	0.03718415
-39.68681335	-87.39456940	0.03718415
-39.18681335	-87.39456940	0.03718415
-38.68681335	-87.39456940	0.03718415
-38.18681335	-87.39456940	0.03718415
-37.68681335	-87.39456940	0.03718415
-37.18681335	-87.39456940	0.03718415
-36.68681335	-87.39456940	0.03718415
-36.18681335	-87.39456940	0.03718415
-35.68681335	-87.39456940	0.03718415
-35.18681335	-87.39456940	0.03718415
-34.68681335	-87.39456940	0.03718415
-34.18681335	-87.39456940	0.03718415
-33.68681335	-87.39456940	0.03718415
-33.18681335	-87.39456940	0.03718415
-32.68681335	-87.39456940	0.03718415
-32.18681335	-87.39456940	0.03718415
-31.68681335	-87.39456940	0.03718415
-31.18681335	-87.39456940	0.03718415
-30.68681335	-87.39456940	0.03718415
-30.18681335	-87.39456940	0.03718415
-29.68681335	-87.39456940	0.03718415
-29.18681335	-87.39456940	0.03718415
-28.68681335	-87.39456940	0.03718415
-28.18681335	-87.39456940	0.03718415
-27.68681335	-87.39456940	0.03718415
-27.18681335	-87.39456940	0.03718415
-26.68681335	-87.39456940	0.03718415
-26.18681335	-87.39456940	0.03718415
-25.68681335	-87.39456940	0.03718415
-25.18681335	-87.39456940	0.03718415
-24.68681335	-87.39456940	0.03718415
-24.18681335	-87.39456940	0.03718415
-23.68681335	-87.39456940	0.03718415
-23.18681335	-87.39456940	0.03718415
-22.68681335	-87.39456940	0.03718415
-22.18681335	-87.39456940	0.03718415
-21.68681335	-87.39456940	0.03718415
-21.18681335	-87.39456940	0.03718415
-20.68681335	-87.39456940	0.03718415
-20.18681335	-87.39456940	0.03718415
-19.68681335	-87.39456940	0.03718415
-19.18681335	-87.39456940	0.03718415
-18.68681335	-87.39456940	0.03718415
-18.18681335	-87.39456940	0.03718415
-17.68681335	-87.39456940	0.03718415
-17.18681335	-87.39456940	0.03718415
-16.68681335	-87.39456940	0.03718415
-16.18681335	-87.39456940	0.03718415
-15.68681335	-87.39456940	0.03718415
-15.18681335	-87.39456940	0.03718415
-14.68681335	-87.39456940	0.03718415
-14.18681335	-87.39456940	0.03718415
-13.68681335	-87.39456940	0.03718415
